platform,second,p95_ms,rps
Fly.io,495,308.0,41.0
Fly.io,496,282.3,41.0
Fly.io,497,305.5,39.5
Fly.io,498,296.8,39.5
Fly.io,499,308.8,41.0
Fly.io,500,294.8,40.0
Fly.io,501,305.0,40.0
Fly.io,502,286.4,40.0
Fly.io,503,248.6,40.0
Fly.io,504,303.2,40.0
Fly.io,505,307.7,40.0
Fly.io,506,304.3,39.5
Fly.io,507,280.0,40.0
Fly.io,508,338.3,40.0
Fly.io,509,308.1,40.0
Fly.io,510,277.7,40.0
Fly.io,511,317.8,40.0
Fly.io,512,224.9,39.5
Fly.io,513,309.0,40.0
Fly.io,514,289.3,40.0
Fly.io,515,298.4,40.0
Fly.io,516,337.5,39.0
Fly.io,517,314.0,41.5
Fly.io,518,269.0,40.0
Fly.io,519,301.8,40.0
Fly.io,520,291.1,40.0
Fly.io,521,290.3,40.0
Fly.io,522,305.5,40.0
Fly.io,523,292.1,40.5
Fly.io,524,296.7,40.0
Fly.io,525,295.0,39.5
Fly.io,526,301.3,40.0
Fly.io,527,252.2,39.5
Fly.io,528,318.7,40.5
Fly.io,529,317.4,40.0
Fly.io,530,266.0,40.0
Fly.io,531,274.5,40.0
Fly.io,532,296.1,40.0
Fly.io,533,297.4,39.5
Fly.io,534,339.7,40.0
Fly.io,535,339.5,41.0
Fly.io,536,317.2,39.5
Fly.io,537,335.1,40.0
Fly.io,538,326.3,40.0
Fly.io,539,315.9,40.0
Fly.io,540,339.4,40.0
Fly.io,541,348.2,40.0
Fly.io,542,319.6,41.0
Fly.io,543,335.8,40.0
Fly.io,544,340.5,39.0
Fly.io,545,338.0,40.0
Fly.io,546,297.3,40.0
Fly.io,547,291.6,39.0
Fly.io,548,306.6,41.0
Fly.io,549,291.8,40.0
Fly.io,550,314.4,40.0
Fly.io,551,294.1,40.0
Fly.io,552,294.7,40.0
Fly.io,553,290.6,40.0
Fly.io,554,309.5,40.0
Fly.io,555,302.7,40.0
Fly.io,556,290.2,40.0
Fly.io,557,317.7,40.0
Fly.io,558,299.7,40.0
Fly.io,559,309.9,39.0
Fly.io,560,310.8,40.0
Fly.io,561,230.1,40.0
Fly.io,562,335.3,40.0
Fly.io,563,286.6,40.0
Fly.io,564,272.3,40.0
Fly.io,565,248.0,40.0
Fly.io,566,289.6,39.5
Fly.io,567,295.8,40.0
Fly.io,568,329.6,40.0
Fly.io,569,333.9,39.0
Fly.io,570,346.8,40.5
Fly.io,571,339.8,39.5
Fly.io,572,336.5,40.0
Fly.io,573,300.9,40.0
Fly.io,574,335.1,39.5
Fly.io,575,324.7,40.0
Fly.io,576,305.8,40.5
Fly.io,577,303.5,40.0
Fly.io,578,323.6,40.0
Fly.io,579,234.9,40.0
Fly.io,580,288.8,39.5
Fly.io,581,308.3,40.5
Fly.io,582,318.2,40.0
Fly.io,583,322.1,40.0
Fly.io,584,315.8,40.0
Fly.io,585,309.2,40.0
Fly.io,586,295.2,40.0
Fly.io,587,305.0,40.0
Fly.io,588,296.9,40.0
Fly.io,589,291.7,40.0
Fly.io,590,291.9,40.5
Fly.io,591,310.7,40.0
Fly.io,592,311.5,40.0
Fly.io,593,263.0,39.5
Fly.io,594,283.0,40.0
Fly.io,595,330.8,39.5
Fly.io,596,357.3,40.0
Fly.io,597,274.6,39.5
Fly.io,598,296.2,41.0
Fly.io,599,267.5,40.0
Fly.io,600,286.2,39.5
Fly.io,601,223.0,40.0
Fly.io,602,306.4,40.0
Fly.io,603,326.0,40.0
Fly.io,604,310.4,41.0
Fly.io,605,295.9,39.0
Fly.io,606,321.0,40.5
Fly.io,607,303.4,40.0
Fly.io,608,309.4,40.0
Fly.io,609,319.0,40.0
Fly.io,610,309.4,40.0
Fly.io,611,319.6,40.5
Fly.io,612,242.7,40.0
Fly.io,613,339.3,40.0
Fly.io,614,288.7,40.0
Fly.io,615,329.4,39.5
Fly.io,616,299.5,40.0
Fly.io,617,322.4,40.0
Fly.io,618,336.3,40.0
Fly.io,619,326.1,40.0
Fly.io,620,329.4,40.0
Fly.io,621,314.9,40.0
Fly.io,622,314.9,40.0
Fly.io,623,315.6,40.0
Fly.io,624,317.5,41.0
Fly.io,625,322.7,40.0
Fly.io,626,310.1,40.0
Fly.io,627,329.2,40.0
Fly.io,628,311.2,40.0
Fly.io,629,307.7,40.0
Fly.io,630,304.7,40.0
Fly.io,631,343.2,40.5
Fly.io,632,252.1,40.0
Fly.io,633,304.7,40.0
Fly.io,634,299.8,40.5
Fly.io,635,306.1,39.0
Fly.io,636,345.4,41.0
Fly.io,637,332.4,39.0
Fly.io,638,328.0,40.0
Fly.io,639,307.8,40.0
Fly.io,640,295.9,40.0
Fly.io,641,320.5,40.0
Fly.io,642,319.4,40.0
Fly.io,643,322.1,40.0
Fly.io,644,311.1,40.0
Fly.io,645,326.4,40.5
Fly.io,646,306.2,39.5
Fly.io,647,348.8,39.5
Fly.io,648,351.1,39.5
Fly.io,649,348.4,40.0
Fly.io,650,322.4,40.0
Fly.io,651,333.8,39.5
Fly.io,652,334.4,40.0
Fly.io,653,333.8,40.0
Fly.io,654,342.7,39.5
Fly.io,655,336.4,39.5
Fly.io,656,354.4,40.5
Fly.io,657,339.6,39.0
Fly.io,658,362.7,40.0
Fly.io,659,340.2,40.0
Fly.io,660,338.6,40.0
Fly.io,661,338.6,41.0
Fly.io,662,339.4,39.0
Fly.io,663,329.6,39.0
Fly.io,664,334.4,40.0
Fly.io,665,335.2,40.0
Fly.io,666,300.3,40.0
Fly.io,667,324.2,40.0
Fly.io,668,342.9,40.0
Fly.io,669,308.5,39.5
Fly.io,670,348.8,39.5
Fly.io,671,341.2,41.0
Fly.io,672,335.4,39.5
Fly.io,673,350.4,40.0
Fly.io,674,346.2,39.0
Fly.io,675,324.3,39.5
Fly.io,676,333.9,40.0
Fly.io,677,332.9,40.5
Fly.io,678,354.3,39.0
Fly.io,679,373.3,40.0
Fly.io,680,353.0,40.0
Fly.io,681,373.9,40.0
Fly.io,682,341.9,40.0
Fly.io,683,339.8,40.0
Fly.io,684,334.1,39.0
Fly.io,685,368.8,40.5
Fly.io,686,336.2,40.0
Fly.io,687,335.3,39.5
Fly.io,688,346.1,40.0
Fly.io,689,314.7,39.0
Fly.io,690,325.7,40.0
Fly.io,691,324.1,39.0
Fly.io,692,332.5,40.0
Fly.io,693,276.5,39.5
Fly.io,694,339.7,41.0
Fly.io,695,331.8,39.5
Fly.io,696,311.8,40.0
Fly.io,697,313.6,39.5
Fly.io,698,344.8,40.0
Fly.io,699,314.6,40.0
Fly.io,700,340.8,39.5
Fly.io,701,332.0,40.0
Fly.io,702,345.7,38.5
Fly.io,703,326.3,40.0
Fly.io,704,346.6,40.0
Fly.io,705,309.5,39.5
Fly.io,706,323.1,41.0
Fly.io,707,334.9,39.5
Fly.io,708,346.1,39.0
Fly.io,709,324.0,40.0
Fly.io,710,331.9,40.0
Fly.io,711,336.1,39.5
Fly.io,712,322.0,39.0
Fly.io,713,297.7,40.0
Fly.io,714,325.0,40.0
Fly.io,715,327.6,40.0
Fly.io,716,328.8,40.0
Fly.io,717,310.8,39.5
Fly.io,718,318.8,39.0
Fly.io,719,314.2,40.5
Fly.io,720,302.2,40.0
Fly.io,721,315.7,40.0
Fly.io,722,300.6,39.0
Fly.io,723,314.5,39.5
Fly.io,724,325.3,41.0
Fly.io,725,266.7,40.0
Fly.io,726,315.3,40.0
Fly.io,727,315.1,39.0
Fly.io,732,270.5,40.0
Fly.io,733,302.8,40.0
Fly.io,734,308.1,40.0
Fly.io,735,315.9,40.0
Fly.io,736,322.6,40.0
Fly.io,737,316.3,38.5
Fly.io,738,322.7,40.5
Fly.io,739,320.1,40.5
Fly.io,740,338.7,40.0
Fly.io,741,339.8,40.0
Fly.io,742,336.4,40.0
Fly.io,743,338.2,39.5
Fly.io,744,361.3,41.0
Fly.io,745,331.6,39.5
Fly.io,746,342.8,40.0
Fly.io,747,380.8,39.0
Fly.io,748,350.7,40.5
Fly.io,749,313.7,40.0
Fly.io,750,310.2,40.0
Fly.io,751,317.8,39.5
Fly.io,752,298.8,39.0
Fly.io,753,321.8,40.0
Fly.io,754,326.5,40.0
Fly.io,755,317.4,39.5
Fly.io,756,352.6,41.0
Fly.io,757,333.1,39.0
Fly.io,758,341.0,39.5
Fly.io,759,335.9,39.5
Fly.io,760,312.4,40.5
Fly.io,761,301.2,39.5
Fly.io,762,315.7,39.0
Fly.io,763,317.1,39.5
Fly.io,764,358.7,41.0
Fly.io,765,325.6,41.0
Fly.io,766,329.8,39.0
Fly.io,767,322.4,40.0
Fly.io,768,340.6,40.0
Fly.io,769,339.5,40.0
Fly.io,770,317.8,39.0
Fly.io,771,340.2,39.5
Fly.io,772,347.6,41.0
Fly.io,773,328.3,40.0
Fly.io,774,338.3,40.0
Fly.io,775,334.3,40.0
Fly.io,776,295.6,39.5
Fly.io,777,325.1,39.5
Fly.io,778,319.0,40.0
Fly.io,779,349.0,39.0
Fly.io,780,312.6,39.5
Fly.io,781,308.2,39.5
Fly.io,782,341.1,39.0
Fly.io,783,341.7,40.0
Fly.io,784,346.5,40.0
Fly.io,785,324.0,39.5
Fly.io,786,316.0,39.5
Fly.io,787,355.6,40.0
Fly.io,788,340.5,40.0
Fly.io,789,346.5,40.5
Fly.io,790,366.5,40.0
Fly.io,791,339.9,39.5
Fly.io,792,329.0,39.5
Fly.io,793,350.4,40.0
Fly.io,794,331.9,40.0
Fly.io,795,340.1,39.0
Fly.io,796,359.1,40.5
Fly.io,797,339.7,40.0
Fly.io,798,341.9,39.5
Fly.io,804,330.6,41.0
Fly.io,805,342.4,39.5
Fly.io,806,352.5,40.0
Fly.io,807,338.0,40.0
Fly.io,808,361.4,39.5
Fly.io,809,337.3,40.0
Fly.io,810,350.0,40.0
Fly.io,811,345.2,40.0
Fly.io,812,355.7,40.0
Fly.io,813,353.6,39.5
Fly.io,814,357.2,40.5
Fly.io,815,350.2,39.5
Fly.io,816,332.7,39.0
Fly.io,817,316.5,39.5
Fly.io,818,359.9,40.5
Fly.io,819,348.8,40.0
Fly.io,820,330.8,40.0
Fly.io,821,346.5,40.0
Fly.io,822,344.8,40.0
Fly.io,823,355.4,40.0
Fly.io,824,335.9,40.5
Fly.io,825,364.9,40.0
Fly.io,826,321.5,39.0
Fly.io,827,331.7,40.0
Fly.io,828,335.6,40.0
Fly.io,829,358.5,40.0
Fly.io,830,333.0,39.0
Fly.io,831,340.7,39.0
Fly.io,833,363.9,40.0
Fly.io,834,341.5,40.0
Fly.io,835,349.1,40.0
Fly.io,836,349.8,39.5
Fly.io,837,349.1,40.0
Fly.io,839,352.7,40.5
Fly.io,840,373.8,40.0
Fly.io,841,371.2,40.5
Fly.io,842,344.3,39.5
Fly.io,843,366.5,39.5
Fly.io,844,341.1,40.0
Fly.io,845,378.7,40.0
Fly.io,846,334.1,40.0
Fly.io,847,368.4,40.0
Fly.io,848,346.4,39.0
Fly.io,849,354.9,40.5
Fly.io,850,318.5,40.5
Fly.io,851,345.2,40.0
Fly.io,852,342.5,40.0
Fly.io,853,341.1,40.0
Fly.io,854,355.2,39.0
Fly.io,855,337.5,40.0
Fly.io,856,345.2,41.0
Fly.io,857,345.5,39.0
Fly.io,858,346.3,40.5
Fly.io,859,372.2,40.0
Fly.io,860,353.1,41.0
Fly.io,861,357.8,40.5
Fly.io,862,354.2,39.5
Fly.io,863,377.3,41.0
Fly.io,864,360.3,40.0
Fly.io,865,325.2,39.5
Fly.io,866,387.8,40.0
Fly.io,867,344.7,40.0
Fly.io,868,366.3,40.0
Fly.io,869,341.3,40.0
Fly.io,870,339.7,40.5
Fly.io,871,357.1,40.0
Fly.io,872,337.1,40.0
Fly.io,873,349.8,40.5
Fly.io,874,351.5,40.0
Fly.io,875,346.6,40.0
Fly.io,876,344.7,40.5
Fly.io,877,349.2,40.0
Fly.io,878,356.2,40.5
Fly.io,879,355.9,39.0
Fly.io,880,359.4,41.0
Fly.io,881,357.7,39.5
Fly.io,882,342.3,39.5
Fly.io,883,341.3,40.0
Fly.io,884,343.3,40.5
Fly.io,885,342.8,40.0
Fly.io,886,337.8,40.0
Fly.io,887,344.7,40.0
Fly.io,888,356.3,40.0
Fly.io,889,353.0,40.5
Fly.io,890,344.8,40.0
Fly.io,891,346.8,40.0
Fly.io,892,324.2,39.0
Fly.io,893,343.0,40.0
Fly.io,894,349.0,40.0
Fly.io,895,337.0,40.5
Fly.io,896,350.4,39.5
Fly.io,897,353.3,40.5
Fly.io,898,312.7,39.5
Fly.io,899,340.9,40.0
Fly.io,900,357.7,39.0
Fly.io,901,342.5,40.5
Fly.io,902,322.1,39.0
Fly.io,903,334.8,40.0
Fly.io,904,327.6,39.0
Fly.io,905,345.2,40.0
Fly.io,906,334.7,40.0
Fly.io,907,323.7,40.0
Fly.io,908,339.9,40.5
Fly.io,909,340.5,40.5
Fly.io,910,354.4,40.0
Fly.io,911,352.8,41.0
Fly.io,912,347.4,39.5
Fly.io,913,342.7,39.5
Fly.io,914,349.7,41.0
Fly.io,915,358.9,40.5
Fly.io,916,337.6,39.0
Fly.io,917,370.1,41.0
Fly.io,918,351.5,39.0
Fly.io,919,354.6,40.0
Fly.io,920,369.1,40.0
Fly.io,921,376.6,41.0
Fly.io,922,376.8,39.5
Fly.io,923,356.0,41.0
Fly.io,924,363.8,40.0
Fly.io,925,352.3,39.5
Fly.io,926,365.1,39.5
Fly.io,927,347.8,40.0
Fly.io,928,337.8,40.0
Fly.io,929,344.9,39.5
Fly.io,930,349.2,40.0
Fly.io,931,343.4,40.5
Fly.io,932,328.9,40.0
Fly.io,933,328.0,40.0
Fly.io,934,337.1,41.0
Fly.io,935,345.6,40.5
Fly.io,936,313.0,39.5
Fly.io,937,350.0,41.0
Fly.io,938,351.4,39.5
Fly.io,939,347.9,40.5
Fly.io,940,350.4,40.0
Fly.io,941,335.9,39.0
Fly.io,942,348.7,40.5
Fly.io,943,331.1,39.5
Fly.io,944,331.7,41.0
Fly.io,945,326.5,40.0
Fly.io,946,334.8,39.0
Fly.io,947,327.5,40.5
Fly.io,948,330.8,40.0
Fly.io,949,329.7,40.0
Fly.io,950,352.6,40.0
Fly.io,951,299.7,39.0
Fly.io,952,338.8,39.0
Fly.io,953,339.4,40.5
Fly.io,954,348.3,40.0
Fly.io,955,344.3,40.5
Fly.io,956,355.2,40.5
Fly.io,957,293.9,39.0
Fly.io,958,382.6,40.5
Fly.io,959,343.0,40.5
Fly.io,960,357.2,40.0
Fly.io,961,334.3,40.0
Fly.io,962,348.0,38.0
Fly.io,963,344.2,38.0
Fly.io,964,335.1,37.0
Fly.io,965,330.0,37.0
Fly.io,966,313.0,36.0
Fly.io,967,351.0,35.0
Fly.io,968,325.3,35.0
Fly.io,969,334.1,34.5
Fly.io,970,352.5,34.0
Fly.io,971,324.3,33.5
Fly.io,972,360.6,33.0
Fly.io,973,323.1,32.0
Fly.io,974,318.4,31.0
Fly.io,975,312.1,32.0
Fly.io,976,360.5,31.5
Fly.io,977,331.4,28.5
Fly.io,978,360.7,29.5
Fly.io,979,332.0,29.0
Fly.io,980,352.2,27.5
Fly.io,981,305.8,27.5
Fly.io,982,326.4,26.5
Fly.io,983,347.3,27.0
Fly.io,984,283.5,25.5
Fly.io,985,348.0,25.0
Fly.io,986,347.4,25.0
Fly.io,987,335.3,24.0
Fly.io,988,273.3,24.0
Fly.io,989,329.5,23.0
Fly.io,990,341.3,22.0
Fly.io,991,348.1,22.0
Fly.io,992,310.1,21.0
Fly.io,993,312.5,20.5
Fly.io,994,329.4,19.5
Fly.io,995,315.2,20.0
Fly.io,996,315.9,18.5
Fly.io,997,326.1,18.0
Fly.io,998,291.4,17.0
Fly.io,999,334.4,18.0
Fly.io,1000,310.5,16.0
Fly.io,1001,342.9,16.0
Fly.io,1002,352.7,16.0
Fly.io,1003,263.5,14.0
Fly.io,1004,335.5,14.0
Fly.io,1005,310.7,14.0
Fly.io,1006,320.1,13.0
Fly.io,1007,262.7,13.0
Fly.io,1008,251.9,11.0
Fly.io,1009,304.8,11.0
Fly.io,1010,335.8,11.0
Fly.io,1011,240.2,9.5
Fly.io,1012,348.8,9.0
Fly.io,1013,285.5,9.0
Fly.io,1014,230.9,8.0
Fly.io,1015,255.2,7.5
Fly.io,1016,313.6,7.0
Fly.io,1017,272.2,6.5
Fly.io,1018,151.4,6.0
Fly.io,1019,244.0,5.0
Fly.io,1020,291.2,5.0
Fly.io,1021,247.0,5.0
Fly.io,1022,270.1,5.0
Fly.io,1023,218.2,5.0
Fly.io,1024,140.8,5.0
Fly.io,1025,218.1,5.0
Fly.io,1026,179.1,5.0
Fly.io,1028,260.1,5.0
Fly.io,1029,177.1,5.0
Fly.io,1030,161.3,5.0
Fly.io,1031,181.3,5.0
Fly.io,1032,277.7,5.0
Fly.io,1034,274.7,5.0
Fly.io,1035,248.8,5.0
Fly.io,1037,195.0,5.0
Fly.io,1038,297.2,5.0
Fly.io,1039,253.5,5.0
Fly.io,1040,212.2,5.0
Fly.io,1042,131.0,5.0
Fly.io,1043,181.7,5.0
Fly.io,1044,274.9,5.0
Fly.io,1045,248.0,5.0
Fly.io,1046,329.7,5.0
Fly.io,1047,294.3,5.0
Fly.io,1048,184.0,5.0
Fly.io,1049,142.8,5.0
Fly.io,1050,260.6,5.0
Fly.io,1051,216.7,5.0
Fly.io,1052,323.0,5.0
Fly.io,1053,303.4,5.0
Fly.io,1054,248.5,5.0
Fly.io,1055,187.7,5.0
Fly.io,1056,216.5,5.0
Fly.io,1057,184.1,5.0
Fly.io,1058,252.3,5.0
Fly.io,1059,296.9,5.0
Fly.io,1060,262.1,5.0
Fly.io,1061,150.3,5.0
Fly.io,1062,278.4,5.0
Fly.io,1063,261.0,5.0
Fly.io,1064,287.4,5.0
Fly.io,1065,315.1,5.0
Fly.io,1066,202.2,5.0
Fly.io,1067,207.5,5.0
Fly.io,1068,289.6,5.0
Fly.io,1069,252.3,5.0
Fly.io,1070,353.8,5.0
Fly.io,1071,179.0,5.0
Fly.io,1072,223.2,5.0
Fly.io,1073,314.9,5.0
Fly.io,1074,299.2,5.0
Fly.io,1075,319.9,5.0
Fly.io,1076,258.7,5.0
Fly.io,1077,258.5,5.0
Fly.io,1078,237.2,5.0
Fly.io,1079,195.7,5.0
Fly.io,1080,294.6,5.0
Fly.io,1081,288.2,5.0
Fly.io,1082,271.2,5.0
Fly.io,1083,277.8,5.0
Fly.io,1084,271.9,5.0
Fly.io,1085,152.9,5.0
Fly.io,1086,276.6,5.0
Fly.io,1087,273.3,5.0
Fly.io,1088,271.5,5.0
Fly.io,1089,263.5,5.0
Fly.io,1090,150.3,5.0
Fly.io,1091,207.7,5.0
Fly.io,1092,209.9,5.0
Fly.io,1093,301.6,5.0
Fly.io,1094,267.4,5.0
Fly.io,1095,143.4,5.0
Fly.io,1096,292.4,5.0
Fly.io,1097,287.5,5.0
Fly.io,1098,292.2,5.0
Fly.io,1099,297.8,5.0
Fly.io,1100,198.8,5.0
Fly.io,1101,137.7,5.0
Fly.io,1102,195.6,5.0
Fly.io,1103,280.9,5.0
Fly.io,1104,144.9,5.0
Fly.io,1105,335.8,5.0
Fly.io,1106,150.3,5.0
Fly.io,1107,145.4,5.0
Fly.io,1108,151.3,5.0
Fly.io,1109,280.4,5.0
Fly.io,1110,221.4,5.0
Fly.io,1111,276.2,5.0
Fly.io,1112,256.3,5.0
Fly.io,1113,144.9,5.0
Fly.io,1114,147.0,5.0
Fly.io,1115,283.3,5.0
Fly.io,1116,212.5,5.0
Fly.io,1117,227.0,5.0
Fly.io,1118,318.1,5.0
Fly.io,1119,144.6,5.0
Fly.io,1120,149.8,5.0
Fly.io,1121,284.0,5.0
Fly.io,1122,305.5,5.0
Fly.io,1123,270.1,5.0
Fly.io,1124,293.9,5.0
Fly.io,1125,143.8,5.0
Fly.io,1126,158.1,5.0
Fly.io,1127,310.7,5.0
Fly.io,1128,292.5,5.0
Fly.io,1129,301.5,5.0
Fly.io,1130,357.0,5.0
Fly.io,1131,150.4,5.0
Fly.io,1132,199.5,5.0
Fly.io,1133,217.2,5.0
Fly.io,1134,312.6,5.0
Fly.io,1135,280.7,5.0
Fly.io,1136,234.5,5.0
Fly.io,1137,195.6,5.0
Fly.io,1138,204.6,5.0
Fly.io,1139,287.0,5.0
Fly.io,1140,295.9,5.0
Fly.io,1141,197.0,5.0
Fly.io,1142,228.7,5.0
Fly.io,1143,269.7,5.0
Fly.io,1144,141.7,5.0
Fly.io,1145,267.3,5.0
Fly.io,1146,302.2,5.0
Fly.io,1147,241.1,5.0
Fly.io,1148,143.4,5.0
Fly.io,1149,312.4,5.0
Fly.io,1150,152.5,5.0
Fly.io,1151,279.6,5.0
Fly.io,1152,300.4,5.0
Fly.io,1153,192.0,5.0
Fly.io,1154,144.0,5.0
Fly.io,1155,190.8,5.0
Fly.io,1156,285.9,5.0
Fly.io,1157,290.9,5.0
Fly.io,1158,268.4,5.0
Fly.io,1159,202.6,5.0
Fly.io,1160,146.7,5.0
Fly.io,1161,223.9,5.0
Fly.io,1162,229.5,5.0
Fly.io,1163,270.2,5.0
Fly.io,1164,168.5,5.0
Fly.io,1165,237.6,5.0
Fly.io,1166,157.9,5.0
Fly.io,1167,151.4,5.0
Fly.io,1168,188.7,5.0
Fly.io,1169,275.8,5.0
Fly.io,1170,139.4,5.0
Fly.io,1171,192.8,5.0
Fly.io,1172,172.3,5.0
Fly.io,1173,146.6,5.0
Fly.io,1174,162.7,5.0
Fly.io,1175,257.0,5.0
Fly.io,1176,132.9,5.0
Fly.io,1177,300.2,5.0
Fly.io,1178,150.3,5.0
Fly.io,1179,147.1,5.0
Fly.io,1180,216.1,5.0
Fly.io,1181,297.5,5.0
Fly.io,1182,148.8,5.0
Fly.io,1183,300.2,5.0
Fly.io,1184,229.1,5.0
Fly.io,1185,134.1,5.0
Fly.io,1186,164.9,5.0
Fly.io,1187,304.8,5.0
Fly.io,1188,144.6,5.0
Fly.io,1189,296.4,5.0
Fly.io,1190,177.7,5.0
Fly.io,1191,140.8,5.0
Fly.io,1192,275.7,5.0
Fly.io,1193,297.8,5.0
Fly.io,1194,142.7,5.0
Fly.io,1195,326.3,5.0
Fly.io,1196,148.4,5.0
Fly.io,1197,149.1,5.0
Fly.io,1198,252.7,5.5
Fly.io,1199,251.3,5.0
Fly.io,1200,152.1,5.0
Fly.io,1201,272.0,5.0
Fly.io,1202,149.5,5.0
Fly.io,1203,143.4,5.0
Fly.io,1204,297.0,5.0
Fly.io,1205,254.0,5.0
Fly.io,1206,145.9,5.0
Fly.io,1207,150.7,5.0
Fly.io,1208,270.2,5.0
Fly.io,1209,140.1,5.0
Fly.io,1210,231.9,5.0
Fly.io,1211,274.7,5.0
Fly.io,1212,208.0,5.0
Fly.io,1213,155.3,5.0
Fly.io,1214,278.9,5.0
Fly.io,1215,143.4,5.0
Fly.io,1216,195.2,5.0
Fly.io,1217,322.5,5.0
Fly.io,1218,234.0,5.5
Fly.io,1219,145.0,5.0
Fly.io,1220,272.5,5.0
Fly.io,1221,143.7,5.0
Fly.io,1222,234.6,5.0
Fly.io,1223,297.4,5.0
Fly.io,1224,187.5,5.0
Fly.io,1225,141.5,5.0
Fly.io,1226,229.4,5.0
Fly.io,1227,145.8,5.0
Fly.io,1228,222.2,5.0
Fly.io,1229,283.8,5.0
Fly.io,1230,226.0,5.0
Fly.io,1231,150.3,5.0
Fly.io,1232,264.2,5.0
Fly.io,1233,155.0,5.0
Fly.io,1234,150.1,5.0
Fly.io,1235,276.5,5.0
Fly.io,1236,214.0,5.0
Fly.io,1237,149.0,5.0
Fly.io,1238,152.6,5.0
Fly.io,1239,150.0,5.0
Fly.io,1240,137.8,5.0
Fly.io,1241,296.7,5.0
Fly.io,1242,210.2,5.0
Fly.io,1243,137.8,5.0
Fly.io,1244,235.4,5.0
Fly.io,1245,161.8,5.0
Fly.io,1246,143.3,5.0
Fly.io,1247,248.4,5.0
Fly.io,1248,331.2,5.0
Fly.io,1249,158.3,5.0
Fly.io,1250,229.9,5.0
Fly.io,1251,152.1,5.0
Fly.io,1252,139.0,5.0
Fly.io,1253,278.8,5.0
Fly.io,1254,211.3,5.0
Fly.io,1255,198.3,5.0
Fly.io,1256,175.7,5.0
Fly.io,1257,161.3,5.0
Fly.io,1258,144.5,5.0
Fly.io,1259,300.7,5.0
Fly.io,1260,206.6,5.0
Fly.io,1261,246.7,5.0
Fly.io,1262,252.3,5.0
Fly.io,1263,159.6,5.0
Fly.io,1264,147.0,5.0
Fly.io,1265,306.3,5.0
Fly.io,1266,155.8,5.0
Fly.io,1267,175.1,5.0
Fly.io,1268,236.1,5.0
Fly.io,1269,142.4,5.0
Fly.io,1270,145.4,5.0
Fly.io,1271,266.4,5.0
Fly.io,1272,140.5,5.0
Fly.io,1273,191.0,5.0
Fly.io,1274,292.2,5.0
Fly.io,1275,139.5,5.0
Fly.io,1276,279.7,5.0
Fly.io,1277,187.9,5.0
Fly.io,1278,228.7,5.0
Fly.io,1279,179.9,5.0
Fly.io,1280,307.0,5.0
Fly.io,1281,278.0,5.0
Fly.io,1282,227.4,5.0
Fly.io,1283,213.8,5.0
Fly.io,1284,215.9,5.0
Fly.io,1285,189.8,5.0
Fly.io,1286,215.3,5.0
Fly.io,1287,202.8,5.0
Fly.io,1288,227.1,5.0
Fly.io,1289,232.2,5.0
Fly.io,1290,245.6,5.0
Fly.io,1291,223.8,5.0
Fly.io,1292,219.6,5.0
Fly.io,1293,298.6,5.0
Fly.io,1294,230.9,5.0
Fly.io,1295,293.5,5.0
Fly.io,1296,197.9,5.0
Fly.io,1297,225.1,5.0
Fly.io,1298,155.3,5.0
Fly.io,1299,233.3,5.0
Fly.io,1300,209.5,5.0
Fly.io,1301,276.7,5.0
Fly.io,1302,197.5,5.0
Fly.io,1303,238.5,5.0
Fly.io,1304,213.2,5.0
Fly.io,1305,297.8,5.0
Fly.io,1306,284.8,5.0
Fly.io,1307,316.2,5.0
Fly.io,1308,191.7,5.0
Fly.io,1309,271.9,5.0
Fly.io,1310,165.2,5.0
Fly.io,1311,158.0,5.0
Fly.io,1312,292.0,5.0
Fly.io,1313,304.8,5.0
Fly.io,1314,203.3,5.0
Fly.io,1315,276.0,5.0
Fly.io,1316,167.7,5.0
Fly.io,1317,222.8,5.0
Fly.io,1318,292.4,5.0
Fly.io,1319,293.7,5.0
Fly.io,1320,218.6,5.0
Fly.io,1321,261.2,5.0
Fly.io,1322,213.9,5.0
Fly.io,1323,162.2,5.0
Fly.io,1324,333.3,4.5
Fly.io,1325,303.0,5.0
Fly.io,1326,291.8,5.0
Fly.io,1327,161.5,5.0
Fly.io,1328,144.0,5.0
Fly.io,1329,151.4,5.0
Fly.io,1330,300.5,5.0
Fly.io,1331,280.6,5.0
Fly.io,1332,185.1,5.0
Fly.io,1333,322.2,5.0
Fly.io,1334,146.9,5.0
Fly.io,1335,321.0,5.0
Fly.io,1336,308.5,5.0
Fly.io,1337,311.1,5.5
Fly.io,1338,194.8,5.0
Fly.io,1339,214.3,5.0
Fly.io,1340,203.4,5.0
Fly.io,1341,160.7,5.0
Fly.io,1342,165.3,5.0
Fly.io,1343,306.5,5.0
Fly.io,1344,267.8,5.0
Fly.io,1345,294.6,5.0
Fly.io,1346,204.1,5.0
Fly.io,1347,137.0,5.0
Fly.io,1348,142.4,5.0
Fly.io,1349,295.4,5.0
Fly.io,1350,199.2,5.0
Fly.io,1351,145.5,5.0
Fly.io,1352,145.1,5.0
Fly.io,1353,196.8,5.0
Fly.io,1354,159.8,4.5
Fly.io,1355,301.3,5.0
Fly.io,1356,266.7,5.0
Fly.io,1357,232.6,5.0
Fly.io,1358,261.9,5.0
Fly.io,1359,142.4,5.0
Fly.io,1360,143.3,5.0
